date,volatility
2024-08-28,0.18051261147059577
2024-08-29,0.18100319836698153
2024-08-30,0.1753415254258498
2024-09-03,0.17553653621900028
2024-09-04,0.18052025624600773
2024-09-05,0.17109121066648422
2024-09-06,0.17752336293363227
2024-09-09,0.18099933795694761
2024-09-10,0.17638294987950137
2024-09-11,0.17636569368276966
2024-09-12,0.17633045564502356
2024-09-13,0.18297048506602645
2024-09-16,0.1810328743141396
2024-09-17,0.17841432498092283
2024-09-18,0.16976588195165776
2024-09-19,0.1699951189413965
2024-09-20,0.17562638843526762
2024-09-23,0.1604783145385701
2024-09-24,0.1628238823322153
2024-09-25,0.17059158242621728
2024-09-26,0.16818944804131353
2024-09-27,0.1978519971066197
2024-09-30,0.19448988592716515
2024-10-01,0.18604569169628035
2024-10-02,0.18471918326956593
